total_score	Grid_score	Transform_accept_ratio	angle_constraint	atom_pair_constraint	chainbreak	classic_grid_X	coordinate_constraint	dihedral_constraint	dslf_ca_dih	dslf_cs_ang	dslf_ss_dih	dslf_ss_dst	fa_atr	fa_dun	fa_elec	fa_pair	fa_rep	fa_sol	hbond_bb_sc	hbond_lr_bb	hbond_sc	hbond_sr_bb	if_X_angle_constraint	if_X_atom_pair_constraint	if_X_chainbreak	if_X_coordinate_constraint	if_X_dihedral_constraint	if_X_dslf_ca_dih	if_X_dslf_cs_ang	if_X_dslf_ss_dih	if_X_dslf_ss_dst	if_X_fa_atr	if_X_fa_dun	if_X_fa_elec	if_X_fa_pair	if_X_fa_rep	if_X_fa_sol	if_X_hbond_bb_sc	if_X_hbond_lr_bb	if_X_hbond_sc	if_X_hbond_sr_bb	if_X_omega	if_X_p_aa_pp	if_X_pro_close	if_X_ref	interface_delta_X	ligand_is_touching_X	omega	p_aa_pp	pro_close	ref	total_score_X	description	iter_id
-131.786	-49.000	0.332	0.000	0.000	0.000	-34.000	0.000	0.000	0.000	0.000	0.000	0.000	-679.585	220.795	-14.165	-10.281	198.997	287.596	-7.983	-40.370	-9.919	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-7.874	0.000	-0.087	0.000	1.463	0.753	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.746	1.000	2.706	7.614	4.274	-45.990	-34.000	Shc1-PTB_1OY2_0061_trka_0044	trka_4
-104.636	-83.000	0.186	0.000	0.000	0.000	-37.000	10.088	0.000	0.000	0.000	0.000	0.000	-681.460	222.060	-13.141	-9.838	212.215	286.733	-8.016	-39.247	-10.228	-44.977	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-8.653	0.000	0.085	0.000	0.725	1.590	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-6.253	1.000	4.325	8.181	4.659	-45.990	-37.000	Shc1-PTB_1OY2_0061_trka_0045	trka_4
-134.404	-58.000	0.372	0.000	0.000	0.000	-83.000	0.083	0.000	0.000	0.000	0.000	0.000	-686.166	221.510	-13.551	-10.282	198.786	291.402	-7.983	-40.370	-10.570	-45.809	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-13.918	0.000	0.338	0.000	1.116	4.309	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-8.156	1.000	2.680	7.583	4.274	-45.990	-83.000	Shc1-PTB_1OY2_0061_trka_0046	trka_4
-131.589	-68.000	0.242	0.000	0.000	0.000	-41.000	0.000	0.000	0.000	0.000	0.000	0.000	-679.104	220.795	-14.291	-10.281	198.093	288.993	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-7.464	0.000	-0.251	0.000	0.675	2.149	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.890	1.000	2.706	7.614	4.274	-45.990	-41.000	Shc1-PTB_1OY2_0061_trka_0047	trka_4
-137.081	-75.000	0.272	0.000	0.000	0.000	-78.000	0.872	0.000	0.000	0.000	0.000	0.000	-682.217	220.149	-15.078	-10.174	194.493	291.164	-7.990	-40.370	-10.570	-46.608	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-10.823	0.000	-0.876	0.000	1.099	3.640	-0.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-6.975	1.000	3.526	7.426	4.287	-45.990	-78.000	Shc1-PTB_1OY2_0061_trka_0048	trka_4
-129.459	-53.000	0.220	0.000	0.000	0.000	-23.000	0.000	0.000	0.000	0.000	0.000	0.000	-676.618	220.795	-14.069	-10.281	197.934	287.922	-7.983	-40.370	-9.919	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.937	0.000	-0.038	0.000	0.401	1.078	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.495	1.000	2.706	7.614	4.274	-45.990	-23.000	Shc1-PTB_1OY2_0061_trka_0049	trka_4
952.502	-55.000	0.102	0.000	0.000	0.000	-144.000	253.409	0.000	0.000	0.000	0.000	0.000	-791.674	261.962	-7.191	-8.777	992.035	348.167	-6.285	-32.539	-11.301	-48.395	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-102.624	0.000	3.928	-0.267	447.336	62.669	0.000	0.000	-0.057	0.000	0.000	0.000	0.000	0.000	410.984	1.000	37.437	5.482	6.163	-45.990	-144.000	Shc1-PTB_1OY2_0061_trka_0050	trka_4
-128.396	-31.000	0.724	0.000	0.000	0.000	-34.000	0.000	0.000	0.000	0.000	0.000	0.000	-679.062	220.795	-13.409	-10.281	197.857	290.846	-7.983	-40.370	-9.919	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-7.351	0.000	0.668	0.000	0.324	4.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.356	1.000	2.706	7.614	4.274	-45.990	-34.000	Shc1-PTB_1OY2_0061_trka_0051	trka_4
-132.497	-66.000	0.164	0.000	0.000	0.000	-54.000	0.328	0.000	0.000	0.000	0.000	0.000	-682.840	220.360	-13.883	-10.281	199.045	290.679	-7.983	-40.350	-10.570	-45.533	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-11.061	0.000	0.120	0.000	1.549	3.704	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.688	1.000	3.004	7.279	4.238	-45.990	-54.000	Shc1-PTB_1OY2_0061_trka_0052	trka_4
-127.785	-57.000	0.236	0.000	0.000	0.000	-41.000	0.058	0.000	0.000	0.000	0.000	0.000	-677.071	222.451	-14.135	-10.439	197.797	289.319	-8.066	-40.370	-10.516	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-6.317	0.000	-0.103	0.000	0.427	2.951	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.042	1.000	2.728	7.648	4.274	-45.990	-41.000	Shc1-PTB_1OY2_0061_trka_0053	trka_4
-129.290	-45.000	0.332	0.000	0.000	0.000	-39.000	0.000	0.000	0.000	0.000	0.000	0.000	-679.730	220.795	-14.395	-10.281	198.352	291.110	-7.983	-40.370	-9.919	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-8.019	0.000	-0.317	0.000	0.819	4.267	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.251	1.000	2.706	7.614	4.274	-45.990	-39.000	Shc1-PTB_1OY2_0061_trka_0054	trka_4
-126.961	-37.000	0.434	0.000	0.000	0.000	-19.000	0.000	0.000	0.000	0.000	0.000	0.000	-674.170	220.795	-13.948	-10.281	198.547	287.888	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.559	0.000	0.047	0.000	1.130	1.045	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.337	1.000	2.706	7.614	4.274	-45.990	-19.000	Shc1-PTB_1OY2_0061_trka_0055	trka_4
-131.833	-81.000	0.184	0.000	0.000	0.000	-47.000	0.379	0.000	0.000	0.000	0.000	0.000	-680.958	221.882	-14.909	-9.993	198.676	290.323	-8.804	-40.370	-9.855	-45.724	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9.159	0.000	-0.514	0.000	0.786	2.991	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.896	1.000	2.674	7.260	3.576	-45.990	-47.000	Shc1-PTB_1OY2_0061_trka_0056	trka_4
-128.162	-56.000	0.316	0.000	0.000	0.000	-46.000	0.123	0.000	0.000	0.000	0.000	0.000	-679.625	220.406	-14.365	-10.284	198.207	293.130	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-7.857	0.000	-0.385	0.000	0.418	6.246	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.577	1.000	2.711	7.557	4.365	-45.990	-46.000	Shc1-PTB_1OY2_0061_trka_0057	trka_4
-130.014	-70.000	0.174	0.000	0.000	0.000	-66.000	1.583	0.000	0.000	0.000	0.000	0.000	-683.793	221.373	-13.126	-10.879	196.298	294.217	-8.000	-40.672	-10.872	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-12.870	0.000	0.892	0.000	1.015	7.123	-0.017	0.000	-0.225	0.000	0.000	0.000	0.000	0.000	-4.082	1.000	3.324	7.490	4.505	-45.990	-66.000	Shc1-PTB_1OY2_0061_trka_0058	trka_4
-132.604	-106.000	0.056	0.000	0.000	0.000	-59.000	0.880	0.000	0.000	0.000	0.000	0.000	-681.902	220.596	-14.145	-9.979	197.270	292.731	-8.069	-40.346	-11.489	-46.598	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-10.563	0.000	-0.096	0.000	0.898	6.228	0.000	0.000	-0.790	0.000	0.000	0.000	0.000	0.000	-4.324	1.000	2.651	7.395	4.392	-45.990	-59.000	Shc1-PTB_1OY2_0061_trka_0059	trka_4
-130.913	-95.000	0.370	0.000	0.000	0.000	-56.000	1.288	0.000	0.000	0.000	0.000	0.000	-684.615	221.538	-13.830	-9.856	198.112	293.535	-8.143	-40.370	-10.914	-46.291	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-10.648	0.000	0.184	0.000	0.733	5.727	-0.071	0.000	-0.343	0.000	0.000	0.000	0.000	0.000	-4.418	1.000	2.624	7.720	4.279	-45.990	-56.000	Shc1-PTB_1OY2_0061_trka_0060	trka_4
-129.813	-49.000	0.270	0.000	0.000	0.000	-32.000	0.000	0.000	0.000	0.000	0.000	0.000	-677.992	220.795	-14.250	-10.281	197.848	289.860	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-6.381	0.000	-0.256	0.000	0.430	3.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.190	1.000	2.706	7.614	4.274	-45.990	-32.000	Shc1-PTB_1OY2_0061_trka_0061	trka_4
521.853	-63.000	0.066	0.000	0.000	0.000	-23.000	0.514	0.000	0.000	0.000	0.000	0.000	-680.211	207.526	-14.000	-10.347	868.582	286.291	-8.463	-40.370	-10.699	-45.590	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.919	0.000	0.084	0.000	0.325	-0.669	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.178	1.000	2.718	7.618	4.274	-45.990	-23.000	Shc1-PTB_1OY2_0061_trka_0062	trka_4
-129.871	-83.000	0.244	0.000	0.000	0.000	-62.000	2.028	0.000	0.000	0.000	0.000	0.000	-689.104	221.358	-14.167	-11.353	203.636	294.417	-7.983	-40.419	-11.028	-46.195	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-17.139	0.000	-0.575	0.000	1.687	6.978	0.000	0.000	-0.556	0.000	0.000	0.000	0.000	0.000	-9.606	1.000	3.696	7.717	3.517	-45.990	-62.000	Shc1-PTB_1OY2_0061_trka_0063	trka_4
-128.400	-23.000	0.774	0.000	0.000	0.000	-6.000	0.000	0.000	0.000	0.000	0.000	0.000	-673.978	220.795	-14.497	-10.281	197.673	287.680	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.338	0.000	-0.456	0.000	0.255	0.837	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.701	1.000	2.706	7.614	4.274	-45.990	-6.000	Shc1-PTB_1OY2_0061_trka_0064	trka_4
-132.311	-79.000	0.132	0.000	0.000	0.000	-31.000	0.139	0.000	0.000	0.000	0.000	0.000	-680.298	220.982	-14.717	-10.278	197.795	289.940	-8.007	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-8.004	0.000	-0.481	0.000	0.721	2.684	-0.033	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.112	1.000	2.556	7.706	4.274	-45.990	-31.000	Shc1-PTB_1OY2_0061_trka_0065	trka_4
-130.060	-59.000	0.296	0.000	0.000	0.000	-17.000	0.108	0.000	0.000	0.000	0.000	0.000	-675.872	221.179	-14.364	-10.466	198.017	289.217	-9.959	-40.370	-10.570	-45.655	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.539	0.000	0.157	0.000	0.214	1.764	-0.096	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500	1.000	2.754	7.637	4.274	-45.990	-17.000	Shc1-PTB_1OY2_0061_trka_0066	trka_4
-131.177	-70.000	0.324	0.000	0.000	0.000	-43.000	1.079	0.000	0.000	0.000	0.000	0.000	-681.635	222.156	-13.809	-9.869	197.384	289.324	-7.804	-40.370	-10.580	-46.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-8.423	0.000	0.252	0.000	0.714	2.226	-0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.260	1.000	2.628	7.714	4.601	-45.990	-43.000	Shc1-PTB_1OY2_0061_trka_0067	trka_4
-131.729	-66.000	0.300	0.000	0.000	0.000	-68.000	0.442	0.000	0.000	0.000	0.000	0.000	-684.708	220.597	-13.879	-10.277	197.896	295.285	-7.983	-40.370	-10.570	-45.608	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-12.848	0.000	0.097	0.000	0.517	8.293	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.942	1.000	2.544	7.013	3.880	-45.990	-68.000	Shc1-PTB_1OY2_0061_trka_0068	trka_4
971.995	-69.000	0.100	0.000	0.000	0.000	-142.000	268.224	0.000	0.000	0.000	0.000	0.000	-749.175	262.098	-14.067	-8.608	999.554	325.323	-7.768	-36.526	-12.433	-44.528	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-75.253	0.000	-1.967	0.000	528.017	37.159	0.000	0.000	-1.124	0.000	0.000	0.000	0.000	0.000	486.831	1.000	20.155	11.461	4.274	-45.990	-142.000	Shc1-PTB_1OY2_0061_trka_0069	trka_4
-133.328	-54.000	0.292	0.000	0.000	0.000	-44.000	0.000	0.000	0.000	0.000	0.000	0.000	-682.444	220.795	-14.036	-10.281	198.524	289.906	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-10.804	0.000	0.005	0.000	1.106	3.063	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-6.629	1.000	2.706	7.614	4.274	-45.990	-44.000	Shc1-PTB_1OY2_0061_trka_0070	trka_4
-130.519	-75.000	0.210	0.000	0.000	0.000	-25.000	0.276	0.000	0.000	0.000	0.000	0.000	-677.852	220.663	-15.163	-10.262	197.707	289.735	-8.324	-40.370	-9.919	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.616	0.000	-0.956	0.000	0.499	2.469	-0.349	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.953	1.000	2.514	7.665	4.274	-45.990	-25.000	Shc1-PTB_1OY2_0061_trka_0071	trka_4
-135.198	-100.000	0.100	0.000	0.000	0.000	-39.000	1.464	0.000	0.000	0.000	0.000	0.000	-678.551	221.037	-14.893	-10.489	195.032	289.768	-9.903	-40.743	-10.687	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-6.921	0.000	-0.567	0.000	0.639	3.270	-0.187	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.767	1.000	2.507	7.452	4.270	-45.990	-39.000	Shc1-PTB_1OY2_0061_trka_0072	trka_4
-128.464	-52.000	0.296	0.000	0.000	0.000	-21.000	0.000	0.000	0.000	0.000	0.000	0.000	-674.884	220.795	-14.163	-10.281	197.845	288.016	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.273	0.000	-0.168	0.000	0.428	1.173	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.841	1.000	2.706	7.614	4.274	-45.990	-21.000	Shc1-PTB_1OY2_0061_trka_0073	trka_4
-133.964	-88.000	0.114	0.000	0.000	0.000	-48.000	1.783	0.000	0.000	0.000	0.000	0.000	-681.452	219.205	-13.789	-10.298	196.438	290.623	-8.243	-40.370	-10.499	-45.659	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-10.833	0.000	0.068	0.000	1.338	3.515	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.912	1.000	4.576	6.868	2.842	-45.990	-48.000	Shc1-PTB_1OY2_0061_trka_0074	trka_4
-133.980	-91.000	0.154	0.000	0.000	0.000	-56.000	0.119	0.000	0.000	0.000	0.000	0.000	-684.435	222.065	-13.864	-10.443	198.356	290.000	-7.983	-40.361	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-11.522	0.000	0.035	0.000	1.348	2.525	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-7.614	1.000	2.712	7.614	4.274	-45.990	-56.000	Shc1-PTB_1OY2_0061_trka_0075	trka_4
-130.845	-72.000	0.176	0.000	0.000	0.000	-41.000	0.079	0.000	0.000	0.000	0.000	0.000	-678.636	221.550	-14.008	-10.465	199.838	286.690	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-7.939	0.000	0.083	0.000	0.902	-0.348	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-7.302	1.000	2.674	7.544	4.274	-45.990	-41.000	Shc1-PTB_1OY2_0061_trka_0076	trka_4
-136.783	-101.000	0.100	0.000	0.000	0.000	-82.000	3.920	0.000	0.000	0.000	0.000	0.000	-689.166	217.925	-12.237	-10.126	193.364	295.734	-7.983	-41.293	-9.338	-46.388	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-16.497	0.000	1.028	0.000	1.158	9.408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.903	1.000	3.148	7.375	4.273	-45.990	-82.000	Shc1-PTB_1OY2_0061_trka_0077	trka_4
-130.180	-55.000	0.302	0.000	0.000	0.000	-25.000	0.000	0.000	0.000	0.000	0.000	0.000	-677.028	220.795	-14.090	-10.281	198.269	287.947	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.387	0.000	-0.049	0.000	0.851	1.104	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.481	1.000	2.706	7.614	4.274	-45.990	-25.000	Shc1-PTB_1OY2_0061_trka_0078	trka_4
-129.817	-59.000	0.210	0.000	0.000	0.000	-17.000	0.000	0.000	0.000	0.000	0.000	0.000	-676.380	220.795	-14.082	-10.281	198.162	287.760	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.740	0.000	-0.041	0.000	0.745	0.917	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.118	1.000	2.706	7.614	4.274	-45.990	-17.000	Shc1-PTB_1OY2_0061_trka_0079	trka_4
-129.691	-56.000	0.292	0.000	0.000	0.000	-27.000	0.434	0.000	0.000	0.000	0.000	0.000	-676.552	221.078	-13.984	-10.252	196.879	288.591	-7.983	-40.505	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.042	0.000	0.074	0.000	0.441	1.811	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.716	1.000	2.730	7.633	4.274	-45.990	-27.000	Shc1-PTB_1OY2_0061_trka_0080	trka_4
-128.522	-9.000	0.928	0.000	0.000	0.000	-8.000	0.000	0.000	0.000	0.000	0.000	0.000	-674.981	220.795	-14.440	-10.281	197.740	288.439	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.371	0.000	-0.446	0.000	0.322	1.596	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.899	1.000	2.706	7.614	4.274	-45.990	-8.000	Shc1-PTB_1OY2_0061_trka_0081	trka_4
-127.537	-36.000	0.376	0.000	0.000	0.000	-8.000	0.000	0.000	0.000	0.000	0.000	0.000	-672.654	220.795	-13.989	-10.281	197.650	286.735	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.044	0.000	0.005	0.000	0.233	-0.108	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.914	1.000	2.706	7.614	4.274	-45.990	-8.000	Shc1-PTB_1OY2_0061_trka_0082	trka_4
-135.485	-71.000	0.204	0.000	0.000	0.000	-46.000	0.089	0.000	0.000	0.000	0.000	0.000	-682.722	221.433	-14.822	-10.471	199.040	290.398	-10.082	-40.831	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9.880	0.000	-0.434	0.000	1.031	2.581	-0.205	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-6.907	1.000	2.615	7.621	4.281	-45.990	-46.000	Shc1-PTB_1OY2_0061_trka_0083	trka_4
-127.254	-53.000	0.240	0.000	0.000	0.000	-7.000	0.000	0.000	0.000	0.000	0.000	0.000	-672.183	220.795	-14.106	-10.281	197.418	286.897	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.543	0.000	-0.066	0.000	0.000	0.054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.555	1.000	2.706	7.614	4.274	-45.990	-7.000	Shc1-PTB_1OY2_0061_trka_0084	trka_4
-130.824	-67.000	0.188	0.000	0.000	0.000	-36.000	1.414	0.000	0.000	0.000	0.000	0.000	-681.430	219.619	-13.386	-10.218	197.508	290.949	-6.564	-40.500	-10.608	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-8.692	0.000	-0.045	0.000	0.729	3.279	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.730	1.000	2.926	6.984	3.945	-45.990	-36.000	Shc1-PTB_1OY2_0061_trka_0085	trka_4
-128.643	-41.000	0.324	0.000	0.000	0.000	-25.000	0.000	0.000	0.000	0.000	0.000	0.000	-676.682	220.795	-14.345	-10.281	197.668	289.993	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.042	0.000	-0.304	0.000	0.251	3.150	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.945	1.000	2.706	7.614	4.274	-45.990	-25.000	Shc1-PTB_1OY2_0061_trka_0086	trka_4
-133.477	-72.000	0.220	0.000	0.000	0.000	-34.000	0.446	0.000	0.000	0.000	0.000	0.000	-679.085	222.752	-14.477	-10.442	195.424	287.878	-7.983	-40.851	-10.787	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-7.833	0.000	-0.551	-0.172	0.901	2.260	0.000	0.000	-0.042	0.000	0.000	0.000	0.000	0.000	-5.437	1.000	3.824	6.915	4.371	-45.990	-34.000	Shc1-PTB_1OY2_0061_trka_0087	trka_4
-131.345	-63.000	0.268	0.000	0.000	0.000	-31.000	0.426	0.000	0.000	0.000	0.000	0.000	-680.816	220.992	-14.735	-10.724	199.891	290.762	-8.665	-40.370	-10.570	-45.728	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-6.669	0.000	-0.025	0.000	0.811	1.719	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.165	1.000	2.719	7.441	4.024	-45.990	-31.000	Shc1-PTB_1OY2_0061_trka_0088	trka_4
-131.198	-37.000	0.328	0.000	0.000	0.000	-42.000	0.000	0.000	0.000	0.000	0.000	0.000	-678.615	220.795	-13.549	-10.281	197.788	288.457	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-7.004	0.000	0.446	0.000	0.370	1.614	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.574	1.000	2.706	7.614	4.274	-45.990	-42.000	Shc1-PTB_1OY2_0061_trka_0089	trka_4
-126.726	-43.000	0.370	0.000	0.000	0.000	-2.000	0.000	0.000	0.000	0.000	0.000	0.000	-672.313	221.454	-14.058	-10.443	197.407	287.020	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.169	0.000	0.029	0.000	0.000	-0.110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.250	1.000	2.706	7.614	4.274	-45.990	-2.000	Shc1-PTB_1OY2_0061_trka_0090	trka_4
-130.434	-67.000	0.270	0.000	0.000	0.000	-37.000	0.017	0.000	0.000	0.000	0.000	0.000	-679.348	220.880	-14.125	-10.281	198.050	290.173	-7.983	-40.370	-10.570	-45.490	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-7.843	0.000	-0.069	0.000	0.700	3.382	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.830	1.000	2.713	7.616	4.274	-45.990	-37.000	Shc1-PTB_1OY2_0061_trka_0091	trka_4
-133.092	-64.000	0.364	0.000	0.000	0.000	-28.000	0.540	0.000	0.000	0.000	0.000	0.000	-676.388	220.856	-14.229	-10.281	194.888	287.566	-7.983	-40.502	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.048	0.000	-0.099	0.000	0.623	0.513	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.012	1.000	2.597	7.604	4.274	-45.990	-28.000	Shc1-PTB_1OY2_0061_trka_0092	trka_4
-136.430	-113.000	0.108	0.000	0.000	0.000	-51.000	0.081	0.000	0.000	0.000	0.000	0.000	-682.552	221.580	-13.944	-10.269	198.092	286.971	-9.177	-40.370	-10.574	-45.438	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-10.753	0.000	0.339	0.000	1.184	-0.051	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9.281	1.000	3.448	7.437	4.274	-45.990	-51.000	Shc1-PTB_1OY2_0061_trka_0093	trka_4
-128.356	-3.000	0.964	0.000	0.000	0.000	-4.000	0.000	0.000	0.000	0.000	0.000	0.000	-673.702	220.795	-14.299	-10.281	197.466	287.458	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.061	0.000	-0.259	0.000	0.048	0.615	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.657	1.000	2.706	7.614	4.274	-45.990	-4.000	Shc1-PTB_1OY2_0061_trka_0094	trka_4
-134.738	-70.000	0.308	0.000	0.000	0.000	-63.000	0.245	0.000	0.000	0.000	0.000	0.000	-685.736	221.370	-14.968	-10.281	198.754	292.784	-7.983	-41.125	-10.874	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-12.469	0.000	-0.945	0.000	1.034	5.321	0.000	0.000	-0.304	0.000	0.000	0.000	0.000	0.000	-7.363	1.000	2.777	7.488	4.274	-45.990	-63.000	Shc1-PTB_1OY2_0061_trka_0095	trka_4
